城市,价格,出游人数,评论数,详细出游人数,满意度,来回交通工具,行程天数,住宿类型,好评数,目的地,编号
 ,3980,0,0,0,9.7, ,2天1晚 ,豪华型酒店,0, ,1381570581
 ,4744,0,86,0,9.7, ,4天3晚 ,高档型酒店,85,成都、四川,3839860437
 ,4744,0,8,0,9.7, ,4天3晚 ,高档型酒店,8,成都、四川,3839860437
 ,4744,0,5,0,9.7,全程汽车,7天6晚 ,高档型酒店,5,阿坝州、成都、乐山、四川,1467827617
 ,4744,0,59,0,9.7,全程汽车,7天6晚 ,高档型酒店,59,阿坝州、成都、乐山、四川,1467827617
 ,4744,0,0,0,9.9, ,3天2晚 ,高档型酒店,0,成都、四川,3855592055
 ,4744,0,0,0,9.9, ,3天2晚 ,高档型酒店,0,成都、四川,3855592055
 ,4744,0,34,0,9.8,自理去自理回,5天4晚 ,高档型酒店,34,丽江、云南,2408926014
 ,378,56,111,56,9.7, ,3天2晚 ,豪华型酒店,108, ,2143105839
 ,4744,0,34,0,9.8,自理去自理回,5天4晚 ,高档型酒店,34,丽江、云南,2408926014
 ,4744,0,49,0,9.8,自理去自理回,5天4晚 ,高档型酒店,49,丽江、云南,2408926014
 ,4744,0,0,0,8.9,自理去自理回,6天5晚 ,高档型酒店,0,昆明、云南、西双版纳、丽江,2252302959
 ,4744,0,26,0,8.9,自理去自理回,6天5晚 ,高档型酒店,26,昆明、云南、西双版纳、丽江,2252302959
 ,378,56,5,56,9.5, ,3天2晚 ,二星及其他酒店,4, ,2322773472
 ,4744,0,32,0,8.9,自理去自理回,7天6晚 ,舒适型酒店,32,云南、昆明、大理、丽江、西双版纳,2486387377
 ,378,56,29,56,9.7, ,2天1晚 ,四星酒店,29, ,1121536508
 ,378,56,38,56,9.7, ,2天1晚 ,四星酒店,38, ,1121536508
 ,378,56,211,56,9.7, ,2天1晚 ,四星酒店,211, ,1121536508
 ,378,56,1,56,10, ,3天2晚 ,高档型酒店,1, ,3601030568
 ,378,56,23,56,9.7, ,3天2晚 ,豪华型酒店,23, ,597552124
 ,378,56,6,56,9.7, ,3天2晚 ,豪华型酒店,6, ,597552124
 ,378,56,2,56,9.3, ,3天2晚 ,豪华型酒店,2, ,50072536
 ,378,56,100,56, , ,3天2晚 ,豪华型酒店,100, ,3241039661
 ,378,56,68,56, , ,3天2晚 ,豪华型酒店,67, ,3241039661
 ,378,56,1,56, , ,3天2晚 ,豪华型酒店,1, ,3241039661
 ,378,56,100,56,9.7, ,2天1晚 ,高档型酒店,98, ,1715351489
 ,378,56,39,56,9.7, ,2天1晚 ,高档型酒店,38, ,1715351489
 ,378,56,4,56,9.7, ,3天2晚 ,豪华型酒店,4, ,887314071
 ,378,56,48,56,9.7, ,3天2晚 ,豪华型酒店,48, ,166818255
 ,378,56,120,56,9.8, ,3天2晚 ,二星及其他酒店,120,北海、广西,2916952534
 ,378,56,811,56,9.7, ,2天1晚 ,豪华型酒店,810, ,3756933402
 ,378,56,51,56,0, ,1天, ,50,云南、大理、丽江,1186738206
 ,378,56,0,56,0, ,1天, ,0,云南、大理、丽江,1186738206
 ,378,56,33,56,9.8, ,2天1晚 ,二星及其他酒店,33, ,3016826960
 ,378,56,1099,56,9.7, ,2天1晚 ,豪华型酒店,1095, ,160825089
 ,378,56,104,56,9.5, ,2天1晚 ,二星及其他酒店,104, ,769950602
 ,378,56,2,56,10, ,8天7晚 ,西宁灏岚酒店等,2,西宁、海南藏族自治州、海西蒙古族藏族自治州、张掖、海北藏族自治州、酒泉、嘉峪关、青海,1317235176
 ,378,56,79,56,9.7, ,3天2晚 ,豪华型酒店,79, ,3333467478
 ,378,56,134,56,9.7, ,3天2晚 ,豪华型酒店,130, ,3333467478
 ,378,56,2,56,9.7, ,3天2晚 ,豪华型酒店,2, ,3333467478
北京出发,2520,22,1,22,8.7,飞机往返,4天3晚 ,高档型酒店,1,福建、厦门、漳州、龙岩、南平,1462454760
北京出发,2520,22,0,22,8.7,飞机往返,4天3晚 ,高档型酒店,0,福建、厦门、漳州、龙岩、南平,1462454760
 ,2520,22,1,22,9.6,飞机往返,5天4晚 ,豪华型酒店,1, ,1191186508
 ,2520,22,0,22,10,飞机往返,5天4晚 ,舒适型酒店,0, ,3129804175
 ,2520,22,0,22,9.6,飞机往返,4天3晚 ,豪华型酒店,0, ,1565303395
 ,2520,22,27,22,9.6,飞机往返,4天3晚 ,豪华型酒店,27, ,1565303395
 ,2520,22,0,22,9.9,飞机往返,4天3晚 ,高档型酒店,0, ,3602244051
北京出发,2520,22,0,22,8.7,飞机往返,5天4晚 ,舒适型酒店,0,湖南、张家界、湘西,2692350651
 ,2520,22,28,22,10,飞机往返,3天2晚 ,高档型酒店,28, ,2602929227
 ,2520,22,26,22,10,飞机往返,3天2晚 ,高档型酒店,26, ,2602929227
 ,2520,22,0,22,10,飞机往返,3天2晚 ,高档型酒店,0, ,2602929227
北京出发,2520,22,21,22,9.1,高铁往返,3天2晚 ,高档型酒店,21,上海、杭州,2709416148
 ,2520,22,0,22,9.4,飞机往返,4天3晚 ,舒适型酒店,0, ,3128024933
 ,2520,22,0,22,9.4,飞机往返,4天3晚 ,舒适型酒店,0, ,3128024933
北京出发,2520,22,38,22,9.7,飞机往返,7天6晚 ,豪华型酒店,38,成都、四川、阿坝州、乐山,2309226503
 ,2520,22,0,22,10,高铁往返,4天3晚 ,五星酒店,0, ,1756217145
 ,2520,22,23,22,10,高铁往返,4天3晚 ,五星酒店,22, ,1756217145
北京出发,2520,22,24,22,8.7,飞机往返,6天5晚 ,舒适型酒店,24,湖南、张家界、湘西,121007034
北京出发,2520,22,0,22,8.7,飞机往返,6天5晚 ,舒适型酒店,0,湖南、张家界、湘西,121007034
 ,2520,22,23,22,6.3, ,6天5晚 ,舒适型酒店,23, ,2293902579
 ,2520,22,0,22,6.3, ,6天5晚 ,舒适型酒店,0, ,2293902579
北京出发,2520,22,29,22,8.7,飞机往返,5天4晚 ,二星及其他酒店,29,湖南、张家界、湘西、长沙,2908668669
 ,1599,0,0,0,9.5, ,2天1晚 ,二星及其他酒店,0,长春、延边、白山,1353649613
 ,1599,0,45,0,9.9, ,3天2晚 ,舒适型酒店,44, ,2748752662
北京出发,2520,22,40,22,9.1,飞机往返,4天3晚 ,高档型酒店,40,上海,2386677808
 ,1599,0,40,0,9.5, ,5天4晚 ,舒适型酒店,40, ,3818112324
 ,1599,0,0,0,9.7, ,4天3晚 ,舒适型酒店,0, ,649675109
 ,1599,0,0,0,9.7, ,4天3晚 ,舒适型酒店,0, ,649675109
 ,1599,0,0,0,9.5, ,3天2晚 ,舒适型酒店,0, ,1519841101
 ,1599,0,8,0,9.5, ,3天2晚 ,舒适型酒店,8, ,1519841101
 ,1599,0,25,0,9.7, ,3天2晚 ,豪华型酒店,25, ,2309737309
 ,1599,0,0,0,9.7, ,3天2晚 ,豪华型酒店,0, ,2309737309
 ,1599,0,38,0,9.7, ,3天2晚 ,豪华型酒店,38, ,2309737309
 ,1599,0,3,0,9.7, ,4天3晚 ,舒适型酒店,3, ,3798233035
 ,1599,0,0,0,7.5,自理去自理回,4天3晚 ,高档型酒店,0, ,222451286
合肥出发,2160,2,0,2,9.7,飞机往返,6天5晚 ,舒适型酒店,0,成都、四川、阿坝州,3593962640
 ,2160,2,33,2,9.1, ,4天3晚 ,豪华型酒店,33, ,4121704755
 ,2160,2,0,2,9.1, ,4天3晚 ,豪华型酒店,0, ,4121704755
合肥出发,2160,2,0,2,9.7,飞机往返,7天6晚 ,豪华型酒店,0,成都、四川、阿坝州、乐山,1970338928
 ,2160,2,22,2,9.7,飞机往返,4天3晚 ,舒适型酒店,22, ,1512748644
合肥出发,2160,2,62,2,9.7,飞机去自理回,5天4晚 ,高档型酒店,62,成都、阿坝州、乐山、四川,1990347352
合肥出发,2160,2,29,2,9.7,飞机往返,6天5晚 ,舒适型酒店,29,成都、四川、阿坝州,669576920
 ,2160,2,18,2,10, ,4天3晚 ,豪华型酒店,18, ,1515077132
 ,2160,2,10,2,9.7,飞机往返,4天3晚 ,高档型酒店,10, ,1372578911
 ,2160,2,0,2,9.1,自理去自理回,4天3晚 ,四星酒店,0, ,2455314504
合肥出发,2160,2,0,2,9.7,飞机往返,7天6晚 ,舒适型酒店,0,成都、四川、阿坝州、乐山,3827297482
合肥出发,2160,2,0,2,9.7,飞机往返,7天6晚 ,舒适型酒店,0,成都、四川、阿坝州、乐山,3827297482
合肥出发,2160,2,60,2,9.7,飞机往返,7天6晚 ,舒适型酒店,60,成都、四川、阿坝州、乐山,3827297482
合肥出发,2160,2,0,2,9.7,飞机往返,7天6晚 ,舒适型酒店,0,成都、四川、阿坝州、乐山,3827297482
 ,2160,2,0,2,9.1,自理去自理回,5天4晚 ,四星酒店,0, ,743096751
 ,2160,2,1,2,9.1,自理去自理回,5天4晚 ,四星酒店,1, ,743096751
 ,2160,2,0,2,10, ,4天3晚 ,四星酒店,0, ,3215146838
 ,2160,2,0,2,10, ,4天3晚 ,四星酒店,0, ,3215146838
 ,2160,2,2,2,10, ,4天3晚 ,四星酒店,2, ,3215146838
 ,2160,2,0,2,10, ,4天3晚 ,四星酒店,0, ,3215146838
 ,2160,2,0,2,10,全程汽车,3天2晚 ,舒适型酒店,0, ,3372184509
 ,3016,23,0,23,9.8, ,3天2晚 ,经济型酒店,0,上海、嘉兴、昆山市,2174341558
 ,3016,23,2,23,9.8, ,3天2晚 ,经济型酒店,2,上海、嘉兴、昆山市,2174341558
 ,3016,23,0,23,9.8,自理去自理回,5天4晚 ,豪华型酒店,0,西双版纳、云南,1585138495
 ,3016,23,0,23,9.8,自理去自理回,5天4晚 ,豪华型酒店,0,西双版纳、云南,1585138495
 ,3016,23,31,23,9.7, ,6天5晚 ,舒适型酒店,31,成都、四川、乐山、重庆,1062893218
 ,3016,23,13,23,10,动车去自理回,4天3晚 ,高档型酒店,13,云南、大理、丽江、昆明、迪庆,3545328752
 ,3016,23,0,23,9.7, ,4天3晚 ,豪华型酒店,0,张家界、湖南、长沙,3374536643
 ,3016,23,0,23,9.7, ,5天4晚 ,豪华型酒店,0,张家界、湖南、长沙,188119792
 ,3016,23,0,23,9.8,自理去自理回,5天4晚 ,舒适型酒店,0,西双版纳、云南,2233707702
 ,3016,23,0,23,9.7, ,4天3晚 ,豪华型酒店,0,张家界、湖南、长沙,3865931135
 ,3016,23,1,23,9.7, ,5天4晚 ,豪华型酒店,1,张家界、湖南、长沙、湘西,3693082621
 ,3016,23,0,23,9.7, ,5天4晚 ,豪华型酒店,0,张家界、湖南、长沙、湘西,3693082621
 ,3016,23,0,23,9.7, ,4天3晚 ,豪华型酒店,0,张家界、湖南、长沙,1718269103
 ,3016,23, ,23, , , , , , , 
 ,3016,23,1,23, , , , ,1, , 
 ,3016,23, ,23, , , , , , , 
 ,3016,23, ,23, , , , , , , 
 ,3016,23,33,23, , , , ,33, , 
 ,3016,23, ,23, , , , , , , 
 ,3016,23, ,23, , , , , , , 
 ,3016,23, ,23, , , , , , , 
 ,1880,0,0,0,10, ,5天4晚 ,二星及其他酒店,0, ,4020649815
 ,1880,0,0,0,9.7, ,2天1晚 ,高档型酒店,0, ,1036882413
 ,1880,0,32,0,9.3, ,5天4晚 ,豪华型酒店,30,三亚、海南、保亭、陵水,3135200267
 ,3016,23,26,23,9.7, ,4天3晚 ,二星及其他酒店,26,张家界、湖南、长沙,591468947
 ,1880,0,94,0,9.3, ,5天4晚 ,豪华型酒店,94,三亚、海南、保亭、陵水,3135200267
 ,1880,0,0,0,9.3, ,5天4晚 ,豪华型酒店,0,三亚、海南、保亭、陵水,3135200267
 ,1880,0,0,0,9.2, ,2天1晚 ,舒适型酒店,0, ,4099583584
 ,1880,0,0,0,9.4, ,2天1晚 ,高档型酒店,0, ,1322810012
 ,1880,0,28,0,9.4, ,2天1晚 ,高档型酒店,28, ,1322810012
 ,1880,0,186,0,9.4, ,2天1晚 ,高档型酒店,186, ,1322810012
 ,1880,0,1,0,9.2, ,2天1晚 ,高档型酒店,1, ,3449887929
 ,1880,0,22,0,9.2, ,2天1晚 ,高档型酒店,22, ,3449887929
 ,1880,0,0,0,9.2, ,2天1晚 ,高档型酒店,0, ,3449887929
 ,1880,0,22,0,9.4, ,2天1晚 ,豪华型酒店,22, ,700011556
 ,1880,0,3,0,10, ,2天1晚 ,二星及其他酒店,3, ,3404762553
 ,1880,0,126,0,10, ,2天1晚 ,舒适型酒店,125, ,398503216
 ,1880,0,0,0,10, ,2天1晚 ,舒适型酒店,0, ,398503216
 ,1880,0,0,0,9.2, ,3天2晚 ,舒适型酒店,0, ,1972914838
 ,1880,0,33,0,9.2, ,3天2晚 ,舒适型酒店,33, ,1972914838
 ,1880,0,40,0,10, ,3天2晚 ,二星及其他酒店,39, ,2002869020
 ,1880,0,0,0,10, ,3天2晚 ,二星及其他酒店,0, ,2002869020
 ,1880,0,0,0,9.2, ,3天2晚 ,二星及其他酒店,0, ,1949805999
 ,1880,0,0,0,9.2, ,3天2晚 ,二星及其他酒店,0, ,1949805999
 ,1880,0,0,0,10, ,4天3晚 ,高档型酒店,0, ,4250085550
 ,1880,0,0,0,10, ,4天3晚 ,高档型酒店,0, ,4250085550
 ,1880,0,1,0,9.4, ,2天1晚 ,豪华型酒店,0, ,3878570513
 ,3025,1,0,1,9.9,自理去自理回,4天3晚 ,豪华型酒店,0, ,2169198756
 ,3025,1, ,1, , , , , , , 
 ,3025,1,0,1,9.9,飞机往返,5天4晚 ,高档型酒店,0, ,1264190210
 ,3025,1, ,1, , , , , , , 
 ,3025,1,0,1,9.9,自理去自理回,5天4晚 ,哈尔滨福裕商务酒...等,0,哈尔滨、牡丹江,1913462153
 ,3025,1,21,1,9.9,自理去自理回,5天4晚 ,哈尔滨福裕商务酒...等,21,哈尔滨、牡丹江,1913462153
 ,3025,1,0,1,6, ,5天4晚 ,高档型酒店,0,贵阳、黔南、黔东南,4004333461
 ,3025,1,0,1,9.4, ,5天4晚 ,高档型酒店,0, ,2127126031
 ,3025,1,0,1,7.5,自理去自理回,4天3晚 ,高档型酒店,0, ,4265413815
 ,3025,1, ,1, , , , , , , 
 ,3025,1,0,1, , , , ,0, , 
 ,3025,1, ,1, , , , , , , 
 ,3025,1,0,1,9.8, ,7天6晚 ,二星及其他酒店,0,贵阳、安顺、黔东南、黔南、铜仁,1957999693
 ,3025,1,0,1,9.8, ,7天6晚 ,二星及其他酒店,0,贵阳、安顺、黔东南、黔南、铜仁,1957999693
 ,3025,1, ,1, , , , , , , 
 ,3025,1,0,1,7.5,自理去自理回,5天4晚 ,高档型酒店,0, ,4104541696
 ,3025,1,0,1,7.5,自理去自理回,5天4晚 ,高档型酒店,0, ,4104541696
 ,3025,1,0,1,7.5,自理去自理回,5天4晚 ,高档型酒店,0, ,4104541696
 ,189,0,1,0,9, ,2天1晚 ,高档型酒店,1, ,23705105
 ,189,0,0,0,9.6, ,2天1晚 ,豪华型酒店,0, ,2207156455
 ,80,30,43,30,9.6, ,1天, ,43, ,3486636534
 ,189,0,37,0,9.6, ,2天1晚 ,舒适型酒店,37, ,257435706
 ,80,30,7,30,9.8, ,2天1晚 ,豪华型酒店,7, ,2056951658
 ,80,30,0,30,9.8, ,2天1晚 ,高档型酒店,0, ,1013887163
 ,80,30,32,30,9.2, ,2天1晚 ,二星及其他酒店,31,阳江、深圳、广东,3133077879
 ,80,30,0,30,10, ,1天, ,0, ,2429522533
 ,80,30,48,30,9.7, ,2天1晚 ,舒适型酒店,48, ,2655374790
 ,80,30,28,30,9.2, ,2天1晚 ,高档型酒店,28,成都、四川,2525777651
 ,80,30,36,30,9.2, ,2天1晚 ,高档型酒店,36,成都、四川,2525777651
 ,80,30,2,30,9.8, ,5天4晚 ,豪华型酒店,2, ,1762426821
 ,80,30,34,30,9.8, ,5天4晚 ,豪华型酒店,34, ,1762426821
 ,80,30,0,30,9.8, ,5天4晚 ,豪华型酒店,0, ,1762426821
 ,80,30,1,30,9.2, ,2天1晚 ,二星及其他酒店,1, ,2328842526
 ,80,30,1,30,9.8, ,2天1晚 ,五星酒店,1, ,1284471283
 ,80,30,1,30,9.8, ,2天1晚 ,五星酒店,1, ,1284471283
 ,80,30,4,30,9.8, ,2天1晚 ,五星酒店,4, ,1284471283
 ,80,30,58,30,9.8, ,1天, ,58,苏州、江苏,221490683
 ,80,30,0,30,9.5, ,2天1晚 ,豪华型酒店,0, ,1241049774
 ,80,30,41,30,10, ,1天, ,41, ,2014148923
 ,80,30,0,30,9.5, ,3天2晚 ,高档型酒店,0, ,3857502613
 ,80,30,29,30,9.5, ,3天2晚 ,高档型酒店,29, ,3857502613
 ,3025,1,0,1,10, ,5天4晚 ,豪华型酒店,0, ,2702393483
 ,80,30,34,30,9.7, ,2天1晚 ,东莞莲花山庄酒店,34, ,612164947
 ,80,30,0,30,9.7, ,2天1晚 ,东莞莲花山庄酒店,0, ,612164947
 ,80,30,0,30,9.8, ,2天1晚 ,豪华型酒店,0,北京、安顺,3316386504
 ,80,30,0,30,9.8, ,2天1晚 ,经济型酒店,0, ,1328678200
 ,3025,1,0,1,10, ,5天4晚 ,豪华型酒店,0, ,2702393483
 ,80,30,0,30,9.8, ,2天1晚 ,经济型酒店,0, ,1328678200
 ,80,30,1,30,9.2, ,2天1晚 ,二星及其他酒店,1,广东、河源,2935208548
 ,80,30,0,30,9.2, ,2天1晚 ,二星及其他酒店,0,广东、河源,2935208548
 ,189,0,0,0,9.8, ,2天1晚 ,豪华型酒店,0, ,1808190104
 ,189,0,0,0,9.8, ,1天, ,0, ,2626135984
 ,189,0,0,0,9.5, ,3天2晚 ,四星酒店,0,成都、乐山,3432737588
 ,189,0,0,0,9.5, ,2天1晚 ,豪华型酒店,0, ,1854957886
 ,189,0,52,0,9.5, ,2天1晚 ,豪华型酒店,52, ,1854957886
 ,189,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1040251778
 ,189,0,28,0,9.2, ,2天1晚 ,二星及其他酒店,28, ,2018442150
 ,189,0,1,0,9.7, ,2天1晚 ,湖州龙之梦动物世...,1, ,1716426599
 ,189,0,0,0,9.5, ,2天1晚 ,高档型酒店,0, ,668909057
 ,189,0,0,0,9.5, ,2天1晚 ,高档型酒店,0, ,668909057
 ,189,0,1,0,9.5, ,2天1晚 ,高档型酒店,1, ,668909057
 ,189,0,0,0,9.5, ,2天1晚 ,高档型酒店,0, ,668909057
 ,189,0,35,0,9.5, ,2天1晚 ,高档型酒店,34, ,668909057
 ,189,0,0,0,9.7, ,2天1晚 ,金寨天堂寨金马度...,0, ,843270307
 ,189,0,1,0,9.2, ,2天1晚 ,豪华型酒店,1,广州、广东,17885578
 ,189,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,广州、广东,17885578
 ,189,0,27,0,9.5, ,3天2晚 ,五星酒店,27, ,2076805727
 ,189,0,26,0,9.8, ,2天1晚 ,高档型酒店,26, ,4150953988
 ,189,0,0,0,9.8, ,2天1晚 ,二星及其他酒店,0, ,526058268
 ,189,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,1255756138
 ,189,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,1255756138
 ,189,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,4274551606
 ,189,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,4274551606
 ,189,0,29,0,9.2, ,2天1晚 ,高档型酒店,29, ,1910352581
 ,189,0,0,0,9.2, ,2天1晚 ,高档型酒店,0, ,1910352581
 ,194,138,187,138,9.5, ,2天1晚 ,舒适型酒店,181, ,3569635854
 ,194,138,24,138,9.5, ,2天1晚 ,舒适型酒店,24, ,3569635854
 ,189,0,1,0,9.7, ,2天1晚 ,成都保利公园皇冠...,1, ,857941249
 ,194,138,0,138,9.2, ,2天1晚 ,二星及其他酒店,0,三亚、海南,4133861014
 ,194,138,0,138,9.2, ,2天1晚 ,二星及其他酒店,0,三亚、海南,4133861014
 ,194,138,2,138,9.2, ,2天1晚 ,二星及其他酒店,2,三亚、海南,4133861014
 ,194,138,0,138,9.7, ,2天1晚 ,深圳隐秀山居酒店,0, ,966668932
 ,194,138,0,138,9.5, ,2天1晚 ,五星酒店,0,宜春、江西,3290395977
 ,194,138,149,138,9.5, ,2天1晚 ,五星酒店,148,宜春、江西,3290395977
 ,194,138,0,138,9.2, ,2天1晚 ,舒适型酒店,0,阳江、深圳,1034194023
 ,194,138,0,138,9.9, ,1天, ,0,三亚、万宁,655946241
 ,194,138,3,138,9.7, ,2天1晚 ,重庆长寿碧桂园凤...,3, ,81060346
 ,194,138,0,138,9.7, ,2天1晚 ,重庆长寿碧桂园凤...,0, ,81060346
 ,194,138,6,138,9.6, ,2天1晚 ,高档型酒店,6, ,2139640949
 ,194,138,0,138,9.6, ,2天1晚 ,高档型酒店,0, ,2139640949
 ,194,138,7,138,9.6, ,2天1晚 ,高档型酒店,6, ,2139640949
 ,194,138,33,138,9.2, ,2天1晚 ,二星及其他酒店,33,三亚、海南,2397210782
 ,194,138,0,138,9.2, ,2天1晚 ,二星及其他酒店,0,三亚、海南,2397210782
 ,194,138,0,138,9.2, ,2天1晚 ,二星及其他酒店,0,三亚、海南,2397210782
 ,194,138,3,138,9.2, ,2天1晚 ,舒适型酒店,3,深圳、广东,2938252010
 ,194,138,0,138,9.2, ,2天1晚 ,舒适型酒店,0,深圳、广东,2938252010
 ,194,138,29,138,9.5, ,2天1晚 ,高档型酒店,29, ,3890009823
 ,194,138,3,138,9.5, ,2天1晚 ,高档型酒店,3, ,3890009823
 ,194,138,22,138,9.5, ,2天1晚 ,高档型酒店,22, ,330081860
 ,194,138,0,138,9.2, ,2天1晚 ,舒适型酒店,0,广东、东莞,3310167984
 ,189,0,126,0,9, ,2天1晚 ,舒适型酒店,126, ,887365887
 ,194,138,27,138,9.2, ,2天1晚 ,舒适型酒店,27,广东、东莞,3310167984
 ,194,138,0,138,9.2, ,2天1晚 ,舒适型酒店,0,广东、东莞,3310167984
 ,194,138,0,138,9.2, ,2天1晚 ,舒适型酒店,0,广东、茂名,3897414655
 ,1880,0,30,0,10, ,1天, ,30,延边、白山、长春,1627624782
 ,78,0,1,0,9.2, ,2天1晚 ,二星及其他酒店,1,三亚、海南、五指山,1284723295
 ,78,0,2,0,9.2, ,2天1晚 ,二星及其他酒店,2,三亚、海南、五指山,1284723295
 ,373,0,0,0,9.5, ,2天1晚 ,舒适型酒店,0, ,624221043
 ,1481,0, ,0, , , , , , , 
 ,373,0,2,0,9.8, ,2天1晚 ,舒适型酒店,2, ,486542750
 ,144,22,0,22,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,205445470
 ,373,0,26,0,9.8, ,2天1晚 ,舒适型酒店,26, ,486542750
 ,144,22,0,22,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,205445470
 ,194,138,13,138,9.7, ,2天1晚 ,佛山美的鹭湖岭南...,12, ,336281714
 ,144,22,3,22,9.8, ,2天1晚 ,二星及其他酒店,3,贵阳、安顺、黔南,2287541984
 ,144,22,27,22,9.8, ,2天1晚 ,二星及其他酒店,26,贵阳、安顺、黔南,2287541984
 ,144,22,71,22,9.8, ,2天1晚 ,二星及其他酒店,71,贵阳、安顺、黔南,2287541984
 ,144,22,0,22,9.8, ,2天1晚 ,二星及其他酒店,0,贵阳、安顺、黔南,2287541984
 ,144,22,0,22,9.7, ,2天1晚 ,五星酒店,0, ,1541010181
 ,144,22,0,22,9.7, ,2天1晚 ,五星酒店,0, ,1541010181
 ,144,22,48,22,9.5, ,3天2晚 ,经济型酒店,45, ,4254152831
 ,144,22,37,22,9.5, ,3天2晚 ,高档型酒店,37, ,369603083
 ,144,22,0,22,9.5, ,3天2晚 ,高档型酒店,0, ,369603083
 ,144,22,29,22,9.2, ,2天1晚 ,二星及其他酒店,29,广东、河源,2877683549
 ,144,22,0,22,9.2, ,2天1晚 ,二星及其他酒店,0,广东、河源,2877683549
 ,144,22,0,22,9.5, ,2天1晚 ,高档型酒店,0, ,206662657
 ,144,22,30,22,9.5, ,2天1晚 ,豪华型酒店,30, ,4272647518
 ,144,22,0,22,9.5, ,2天1晚 ,豪华型酒店,0, ,4272647518
 ,144,22,1440,22,9.5, ,3天2晚 ,五星酒店,1427, ,2006177472
 ,144,22,0,22,9.5, ,3天2晚 ,五星酒店,0, ,2006177472
 ,144,22,5,22,9.8, ,1天, ,5,武汉、咸宁、恩施,296001107
 ,144,22,0,22,9.8, ,1天, ,0,武汉、咸宁、恩施,296001107
 ,144,22,0,22,9.8, ,2天1晚 ,豪华型酒店,0, ,2479921374
 ,144,22,0,22,9.3, ,2天1晚 ,豪华型酒店,0, ,689611094
 ,78,0,0,0,9.8, ,1天, ,0, ,1363200794
 ,144,22,0,22,9.7, ,2天1晚 ,豪华型酒店,0,武汉、湖北,704333382
 ,144,22,30,22,9.7, ,2天1晚 ,舒适型酒店,30, ,2421852672
 ,144,22,0,22,9.7, ,2天1晚 ,舒适型酒店,0, ,2421852672
 ,144,22,0,22,9.7, ,2天1晚 ,舒适型酒店,0, ,2421852672
 ,144,22,0,22,9.7, ,2天1晚 ,舒适型酒店,0, ,2421852672
 ,144,22,75,22,9.7, ,2天1晚 ,舒适型酒店,74, ,2421852672
 ,373,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,三亚、海南,2585483111
 ,373,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,三亚、海南,2585483111
 ,144,22,339,22,9.7, ,2天1晚 ,舒适型酒店,329, ,2421852672
 ,373,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,2890927918
 ,373,0,0,0,9.5, ,2天1晚 ,高档型酒店,0,清远、广东,3455194615
 ,373,0,0,0,9.5, ,2天1晚 ,高档型酒店,0,清远、广东,3455194615
 ,373,0,27,0,10, ,1天, ,27, ,1216714527
 ,373,0,0,0,10, ,1天, ,0, ,1216714527
 ,373,0,259,0,9.2, ,2天1晚 ,二星及其他酒店,256,广东、珠海,1581144821
 ,373,0,29,0,9.8, ,2天1晚 ,广州从化上水精品...,29, ,929231866
 ,373,0,22,0,9.8, ,2天1晚 ,广州从化上水精品...,22, ,929231866
 ,373,0,0,0,9.8, ,2天1晚 ,广州从化上水精品...,0, ,929231866
 ,78,0,0,0,9.8, ,1天, ,0, ,1363200794
 ,373,0,0,0,9.3, ,2天1晚 ,二星及其他酒店,0, ,3375861355
 ,373,0,0,0,9.3, ,2天1晚 ,二星及其他酒店,0, ,3375861355
 ,78,0,34,0,9.7, ,2天1晚 ,高档型酒店,33, ,3514241816
 ,373,0,49,0,9.2, ,2天1晚 ,豪华型酒店,48,三亚、海南,2801564445
 ,373,0,1,0,9.7, ,2天1晚 ,佛山三水芦苞温泉...,1, ,2039564435
 ,373,0,0,0,9.7, ,2天1晚 ,佛山三水芦苞温泉...,0, ,2039564435
 ,373,0,0,0,10, ,2天1晚 ,舒适型酒店,0, ,111217355
 ,373,0,0,0,10, ,2天1晚 ,舒适型酒店,0, ,111217355
 ,373,0,0,0,10, ,2天1晚 ,舒适型酒店,0, ,111217355
 ,373,0,43,0,9.2, ,2天1晚 ,二星及其他酒店,41,湛江、广东,540964793
 ,373,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,湛江、广东,540964793
 ,373,0,62,0,9.2, ,2天1晚 ,二星及其他酒店,62,湛江、广东,540964793
 ,1481,0,1,0,10, ,1天, ,1, ,1223760512
 ,1481,0, ,0, , , , , , , 
 ,1481,0,0,0, , , , ,0, , 
 ,1481,0, ,0, , , , , , , 
 ,1481,0,0,0,9.7, ,2天1晚 ,二星及其他酒店,0, ,1797741650
 ,1481,0,8,0,9.7, ,2天1晚 ,二星及其他酒店,8, ,1797741650
 ,1481,0, ,0, , , , , , , 
 ,1481,0,4,0, , , , ,4, , 
